text,clean_text,translated_text,subjektivitas,polaritas,sentimen
"Kan aku booking type Lembong, digambar kamarnya luas + ada sofa. Tapi kemarin malah dapet kamar yang kecil dan gak ada sofanya🤣","kan aku booking type lembong, digambar kamarnya luas + ada sofa. tapi kemarin malah dapet kamar yang kecil dan gak ada sofanya🤣","i booked the lembong type, the room pictured was spacious + there was a sofa. but yesterday i got a small room and there was no sofa🤣",0.4,-0.25,negatif
Kamarnya di luar ekspetasi saja.,kamarnya di luar ekspetasi saja.,the room was just beyond expectations.,0.0,0.0,netral
Kamar yang di foto tidak sesuai dengan kamar yang ditempati kesalahan serius.,kamar yang di foto tidak sesuai dengan kamar yang ditempati kesalahan serius.,"the room in the photo does not match the room occupied, serious error.",0.6666666666666666,-0.3333333333333333,negatif
"Hotel lama tapi lumayan lah, namun untuk sarapan yang kurang variatif dan anak-anak di atas 4 tahun kena cas 75 ribu, naik dan turun lift agak lama apalagi yang dapatnya di lantai tengah.","hotel lama tapi lumayan lah, namun untuk sarapan yang kurang variatif dan anak-anak di atas 4 tahun kena cas 75 ribu, naik dan turun lift agak lama apalagi yang dapatnya di lantai tengah.","the hotel is old but not bad, but the breakfast is less varied and children over 4 years old are charged 75 thousand, going up and down the elevator takes a while especially on the middle floor.",0.3460317460317461,0.03253968253968253,positif
"Dapat kamarnya tidak sesuai request. Dapat lantai 2 sangat bising kendaraan di jalan raya, saya tidak bisa tidur dan juga saya bawa bayi😔 kesian dia gelisah. Pulang dengan kepala sakit karena kurang tidur. Btw makanan sarapan sangat memuaskan.","dapat kamarnya tidak sesuai request. dapat lantai 2 sangat bising kendaraan di jalan raya, saya tidak bisa tidur dan juga saya bawa bayi😔 kesian dia gelisah. pulang dengan kepala sakit karena kurang tidur. btw makanan sarapan sangat memuaskan.","the room did not match the request. on the 2nd floor, there was a lot of noise from vehicles on the road, i couldn't sleep and i had a baby with me😔 unfortunately he was restless. came home with a headache from lack of sleep. btw the breakfast food is very satisfying.",0.6666666666666666,0.05000000000000001,positif
Lift penuh terus pas check out.,lift penuh terus pas check out.,the elevator was full when i checked out.,0.55,0.35,positif
"Proses check in terlalu lama, Lift terlalu lama saat mau naik dan turun butuh waktu 15 sampai setengah jam menunggu, sarapan kurang variatif untuk kelas bintang 4 dan menu sama dalam 2 hari, jadi membosankan. Hotel tidak menyediakan handuk kecil. Hanya tempatnya saja yang strategis, dekat sekali ke jalan Braga","proses check in terlalu lama, lift terlalu lama saat mau naik dan turun butuh waktu 15 sampai setengah jam menunggu, sarapan kurang variatif untuk kelas bintang 4 dan menu sama dalam 2 hari, jadi membosankan. hotel tidak menyediakan handuk kecil. hanya tempatnya saja yang strategis, dekat sekali ke jalan braga","the check-in process took too long, the elevator took too long to go up and down, it took 15 to half an hour to wait, breakfast was not varied enough for a 4 star class and the menu was the same for 2 days, so it was boring. the hotel does not provide small towels. only the location is strategic, very close to jalan braga",0.4580555555555555,-0.14722222222222223,negatif
"Nunggu liftnya lama, dan makanannya kurang lengkap.","nunggu liftnya lama, dan makanannya kurang lengkap.","the wait for the elevator was long, and the food was incomplete.",0.4,-0.05,negatif
"Untuk hotel-hotel sekarang saya rasa el royale tidak cocok untuk liburan keluarga. Di saat hotel-hotel lain yang pernah saya tinggali dari lokal maupun luar hal kecil seperti extra bantal dan handuk free. Anda harus bawa extra handuk dan bantal dari rumah kalau menginap disini. Di el royale semua di charge. Oh ya, untuk yang bawa anak umur 5 ke atas sudah di charge, ini masih masuk akal lah tidak terlalu menjadi masalah. Sewa 2 kamar, check-in yang 1 sekitar jam 2 oke lah, kamar kedua saya baru tersedia sekitar jam 3.30 staf oke lah, khususnya staf restoran sangat membantu dan ramah. Makanan so so walau banyak variasinya luas kamar cukup tertolong dengan adanya bathtub di merdeka twin parkiran luas. Kolam bagus ada 3 kolam. 1 kolam air hangat, yang 2 juga tidak dingin jujur. I'll never come here again for sure, thanks.","untuk hotel-hotel sekarang saya rasa el royale tidak cocok untuk liburan keluarga. di saat hotel-hotel lain yang pernah saya tinggali dari lokal maupun luar hal kecil seperti extra bantal dan handuk free. anda harus bawa extra handuk dan bantal dari rumah kalau menginap disini. di el royale semua di charge. oh ya, untuk yang bawa anak umur 5 ke atas sudah di charge, ini masih masuk akal lah tidak terlalu menjadi masalah. sewa 2 kamar, check-in yang 1 sekitar jam 2 oke lah, kamar kedua saya baru tersedia sekitar jam 3.30 staf oke lah, khususnya staf restoran sangat membantu dan ramah. makanan so so walau banyak variasinya luas kamar cukup tertolong dengan adanya bathtub di merdeka twin parkiran luas. kolam bagus ada 3 kolam. 1 kolam air hangat, yang 2 juga tidak dingin jujur. i'll never come here again for sure, thanks.","for hotels now i don't think el royale is suitable for family holidays. in other hotels i've stayed at, both local and foreign, there are small things like extra pillows and free towels. you have to bring extra towels and pillows from home if you stay here. at el royale everything is charged. oh yes, for those who bring children aged 5 and above it is already charged, this still makes sense, it's not too much of a problem. rented 2 rooms, check-in for the first one around 2 o'clock was okay, my second room was only available around 3.30 the staff was okay, especially the restaurant staff were very helpful and friendly. the food is so so, even though there are many variations, the room size is quite helped by the presence of a bathtub in the large independent twin parking area. nice pool there are 3 pools. 1 pool is warm, the 2 are also not cold to be honest. i'll never come here again for sure, thanks.",0.4664066776135741,0.216871921182266,positif
Kamar yang dipilih tidak sesuai.,kamar yang dipilih tidak sesuai.,the room chosen is not suitable.,0.75,-0.275,negatif
Di ket aplikasi ada ket. Bathub ternyata standing shower.,di ket aplikasi ada ket. bathub ternyata standing shower.,in the application box there is a key. the bathtub turned out to be a standing shower.,1.0,0.0,netral
"utk kekurangannya, kebetulan saya pesan yg studio, utk AC kamarnya tidak dingin sama sekali, untung saja saya di lantai 16 jadi bisa buka jendela dan angin serta udara bandung sedang dingin jadi dingin kamar kami buka krn AC tapi angin cepoi2 dari luar. kamar bersih hanya tidak wangi. jadi saya merasa tidak menginap di hotel bintang 4, seperti saya sewa apartemen. Kelebihannya : kolam renangnya ada air hangatnya jadi anak2 berenang sore aman tidak kedinginan, sarapan paginya banyak pilihan dan rasanya enak.","utk kekurangannya, kebetulan saya pesan yg studio, utk ac kamarnya tidak dingin sama sekali, untung saja saya di lantai 16 jadi bisa buka jendela dan angin serta udara bandung sedang dingin jadi dingin kamar kami buka krn ac tapi angin cepoi2 dari luar. kamar bersih hanya tidak wangi. jadi saya merasa tidak menginap di hotel bintang 4, seperti saya sewa apartemen. kelebihannya : kolam renangnya ada air hangatnya jadi anak2 berenang sore aman tidak kedinginan, sarapan paginya banyak pilihan dan rasanya enak.","as for the downside, i happened to order the studio, as for the air conditioning, the room wasn't cold at all, luckily i was on the 16th floor so i could open the window and the wind and the air in bandung was cold so our room was open because of the air conditioning but the wind was blowing in from outside. clean rooms just don't smell good. so i don't feel like i'm staying in a 4 star hotel, like i'm renting an apartment. advantages: the swimming pool has warm water so children swim in the afternoon safely without getting cold, the breakfast has lots of choices and it tastes delicious.",0.6902777777777778,0.14166666666666664,positif
"Check-in hotel harusnya jam 2 siang dan kebetulan saya baru check-in jam 4 sore tapi kunci kamarnya masih belum siap, dan saya masih harus menunggu kunci baru sekitar 15 menit, hotelnya bersih, kamar luas, Sarapan bervariasi tapi dekat dengan rel kereta api sehingga sangat berisik saat malam hari dan tidak dapat tidur dengan nyenyak. Semoga menjadi perhatian management hotel dan dapat diperbaiki untuk ke depannya.","check-in hotel harusnya jam 2 siang dan kebetulan saya baru check-in jam 4 sore tapi kunci kamarnya masih belum siap, dan saya masih harus menunggu kunci baru sekitar 15 menit, hotelnya bersih, kamar luas, sarapan bervariasi tapi dekat dengan rel kereta api sehingga sangat berisik saat malam hari dan tidak dapat tidur dengan nyenyak. semoga menjadi perhatian management hotel dan dapat diperbaiki untuk ke depannya.","hotel check-in was supposed to be at 2 pm and coincidentally i just checked in at 4 pm but the room key was still not ready, and i still had to wait for a new key for about 15 minutes, the hotel was clean, the room was spacious, breakfast was varied but close to the train tracks so it's very noisy at night and you can't sleep well. hopefully this will get the hotel management's attention and can be improved in the future.",0.5827922077922079,0.08614718614718615,positif
Semenjak pergantian nama menjadi eL Hotel Royale sepertinya pelayanan menjadi kurang memuaskan. Saya terjatuh di depan lift lantai 3 saat kembali dari kolam renang dikarenakan lantai yang sangat licin. (lantai baru dibersihkan setelah saya terjatuh) kolam renang bisa dipakai meskipun pengunjung menggunakan kaos. Sepertingan penjaga kurang tegas. Beberapa kali pesan disini tidak pernah mendapatkan view kamar yang baik.,semenjak pergantian nama menjadi el hotel royale sepertinya pelayanan menjadi kurang memuaskan. saya terjatuh di depan lift lantai 3 saat kembali dari kolam renang dikarenakan lantai yang sangat licin. (lantai baru dibersihkan setelah saya terjatuh) kolam renang bisa dipakai meskipun pengunjung menggunakan kaos. sepertingan penjaga kurang tegas. beberapa kali pesan disini tidak pernah mendapatkan view kamar yang baik.,"since changing the name to el hotel royale, it seems the service has become less than satisfactory. i fell in front of the lift on the 3rd floor when returning from the swimming pool because the floor was very slippery. (the floor was only cleaned after i fell) the swimming pool can be used even if visitors wear t-shirts. it seems like the guards are not strict enough. i've ordered here several times and never got a good room view.",0.3523809523809524,0.10476190476190475,positif
"Lift berdesakan, perlu direnovasi.","lift berdesakan, perlu direnovasi.","the elevator is crowded, needs to be renovated.",0.0,0.0,netral
"Hotelnya bagus, kamarnya bersih, kolam renangnya cukup luas bersih dan airnya cukup hangat hanya saja menu sarapan paginya jauh dari harapan saya. Mohon ditingkatkan lagi untuk kualitas makanannya dan keramahan pihak securitynya.","hotelnya bagus, kamarnya bersih, kolam renangnya cukup luas bersih dan airnya cukup hangat hanya saja menu sarapan paginya jauh dari harapan saya. mohon ditingkatkan lagi untuk kualitas makanannya dan keramahan pihak securitynya.","the hotel is good, the rooms are clean, the swimming pool is quite clean and the water is warm enough, but the breakfast menu is far from my expectations. please improve the quality of the food and the friendliness of the security staff.",0.6833333333333335,0.35555555555555557,positif
Masa hotel bintang 5 tidak di kasih breakfast.,masa hotel bintang 5 tidak di kasih breakfast.,5 star hotels don't provide breakfast.,0.0,0.0,netral
"Kamarnya cukup luas, tapi berbau kurang enak dan karpetnya di lobby kotor mungkin karena memang sedang banyak acara di hotel. Alangkah lebih baik hal tersebut diperhatikan.","kamarnya cukup luas, tapi berbau kurang enak dan karpetnya di lobby kotor mungkin karena memang sedang banyak acara di hotel. alangkah lebih baik hal tersebut diperhatikan.","the room was quite spacious, but it smelled bad and the carpet in the lobby was dirty, probably because there were lots of events going on at the hotel. it would be better to pay attention to this.",0.6555555555555556,-0.2666666666666666,negatif
